id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,max_allowed_loan
20324,25.0,80000,0,9,1,5000,5.42,0.06,0,4,94982
20829,25.0,80000,0,9,4,5000,6.99,0.06,0,4,94982
21156,25.0,80000,0,7,4,5000,6.99,0.06,0,2,94982
30529,25.0,80000,3,5,2,5000,10.65,0.06,0,2,94982
37826,25.0,80000,3,1,5,5000,10.38,0.06,0,2,94982
40893,25.0,80000,0,9,5,5000,7.9,0.06,0,3,94982
43439,25.0,80000,3,0,1,5000,13.72,0.06,1,3,94982
50398,25.0,80000,0,3,4,5000,7.14,0.06,0,2,94982
52309,25.0,80000,3,5,3,5000,11.49,0.06,0,2,94982
57757,25.0,80000,0,4,4,5000,17.19,0.06,1,2,94982
332,28.0,70000,0,9,1,3000,6.39,0.04,0,8,94985
759,28.0,70000,3,0,5,3000,10.99,0.04,0,7,94985
3764,28.0,70000,0,7,3,3000,11.71,0.04,0,6,94985
14572,28.0,70000,3,12,4,3000,11.11,0.04,0,8,94985
20646,28.0,70000,0,3,4,3000,10.99,0.04,0,9,94985
33970,28.0,70000,0,12,4,3000,12.42,0.04,0,5,94985
58290,28.0,70000,3,1,3,3000,7.49,0.04,0,8,94985
43069,22.0,90000,0,6,0,4000,11.11,0.04,0,3,94986
46945,22.0,90000,0,4,0,4000,7.14,0.05,0,2,94986
21729,45.0,55000,0,13,4,4000,6.03,0.07,0,12,94993
32446,26.0,81600,0,9,5,11000,5.42,0.14,0,4,95053
55681,37.0,54000,0,12,5,4800,9.99,0.08,0,12,95074
23323,23.0,90000,0,4,3,8400,11.14,0.09,0,4,95079
50024,38.0,51000,3,5,0,1800,13.48,0.04,1,13,95084
11741,45.0,57000,3,6,2,7500,9.32,0.13,0,11,95091
53078,24.0,87600,0,8,4,10000,14.59,0.11,1,2,95096
54555,51.0,70000,0,2,4,12000,10.2,0.17,0,30,95097
57425,37.0,59000,3,1,4,14000,12.42,0.24,0,14,95106
23941,28.0,69736,2,12,1,2500,9.91,0.04,0,9,95116
55892,29.0,75000,3,1,3,13600,7.29,0.18,0,9,95116
3705,34.0,59500,0,4,1,6000,12.18,0.1,0,8,95124
11459,32.0,72000,0,5,3,20000,11.83,0.28,0,9,95155
32124,32.0,72000,3,3,3,20000,13.06,0.27,0,10,95155
38067,32.0,67000,3,8,1,12000,11.03,0.18,0,7,95165
1929,24.0,96000,3,2,2,20000,13.22,0.21,0,4,95166
46697,24.0,96000,0,9,5,20000,11.58,0.21,0,4,95166
25344,28.0,78000,3,2,1,14000,11.71,0.18,0,7,95167
55702,28.0,78000,3,2,1,14000,13.48,0.18,1,8,95167
32546,32.0,63000,3,0,0,5600,12.69,0.09,0,8,95176
56164,38.0,52000,3,3,4,3600,9.88,0.07,0,16,95177
2156,26.0,75996,0,7,0,3600,7.29,0.05,0,4,95179
10485,23.0,88000,0,7,3,6000,13.8,0.07,1,2,95182
24153,22.0,92000,0,6,1,6000,12.69,0.07,0,4,95183
4869,36.0,54000,3,3,2,2000,11.49,0.04,0,16,95184
31539,27.0,72000,3,2,3,2000,9.25,0.03,0,5,95188
38456,22.0,118400,0,7,1,35000,11.71,0.3,0,3,95199
57013,31.0,75000,3,15,0,21000,14.65,0.29,0,8,95205
45741,39.0,55000,0,8,4,12000,10.65,0.22,0,13,95207
46472,31.0,63372,3,2,4,3000,7.9,0.05,0,8,95210
52136,30.0,73500,0,3,5,15000,12.18,0.19,0,9,95213
45520,25.0,93000,0,4,4,21000,14.17,0.23,0,2,95214
14226,33.0,65000,0,5,0,12000,7.88,0.18,0,9,95214
51732,33.0,65000,0,17,5,12000,6.17,0.18,0,6,95214
1775,23.0,95000,0,4,5,14000,13.16,0.15,0,2,95223
14682,23.0,95000,3,0,1,14000,7.88,0.15,0,2,95223
49481,31.0,65000,0,15,1,5500,13.99,0.08,1,5,95227
3843,27.0,75000,0,5,3,6000,6.99,0.08,0,8,95229
8294,27.0,75000,3,1,3,6000,12.99,0.08,1,5,95229
23009,27.0,75000,0,4,4,6000,6.76,0.08,0,9,95229
25714,27.0,75000,0,0,4,6000,6.92,0.08,0,10,95229
29129,27.0,75000,2,11,5,6000,6.99,0.08,0,9,95229
33099,27.0,75000,3,6,2,6000,12.68,0.08,0,10,95229
35441,27.0,75000,2,11,5,6000,6.03,0.08,0,5,95229
36905,27.0,75000,3,5,1,6000,11.48,0.08,0,7,95229
44947,27.0,75000,3,3,2,6000,10.36,0.08,0,8,95229
49493,27.0,75000,3,2,4,6000,9.63,0.08,0,5,95229
51674,27.0,75000,0,4,2,6000,8.0,0.08,0,6,95229
54191,27.0,75000,0,11,5,6000,7.66,0.08,0,5,95229
54960,27.0,75000,0,7,2,6000,7.51,0.08,0,6,95229
46332,29.0,79500,0,7,3,20000,10.36,0.25,0,10,95234
36297,23.0,85000,3,5,1,2500,10.99,0.03,0,2,95239
58087,23.0,85000,0,5,5,2500,9.33,0.03,0,3,95239
24242,37.0,58000,3,2,1,12000,13.16,0.21,0,13,95259
8358,39.0,54000,3,9,4,10000,11.71,0.19,0,12,95261
14194,22.0,103000,2,2,3,18000,10.75,0.17,0,2,95270
4904,27.0,78000,3,2,5,10000,9.63,0.13,0,9,95273
56222,27.0,78000,0,9,2,10000,10.65,0.13,0,5,95273
25054,28.0,74500,3,9,0,9000,12.53,0.12,0,8,95273
30029,22.0,91200,0,6,4,5000,6.92,0.05,0,2,95304
58612,22.0,91200,0,6,1,5000,11.36,0.05,0,2,95304
24380,26.0,80730,0,7,2,9600,7.66,0.12,0,2,95324
13362,25.0,88296,3,5,4,15000,12.18,0.17,0,2,95339
34172,25.0,77250,3,9,2,1200,9.2,0.02,0,4,95354
17802,32.0,69000,0,4,2,15000,6.62,0.22,0,6,95361
50017,28.0,81000,3,2,5,18000,10.75,0.22,0,7,95362
18695,34.0,62000,0,4,5,10000,7.49,0.16,0,7,95366
55788,34.0,62000,3,2,1,10000,13.49,0.16,1,7,95366
17297,35.0,60000,0,4,0,9600,7.66,0.16,0,9,95366
21126,35.0,60000,3,7,0,9600,11.86,0.16,0,8,95366
870,31.0,68000,3,3,5,10000,12.99,0.15,1,7,95369
22332,31.0,68000,3,6,0,10000,10.95,0.15,0,6,95369
35229,31.0,68000,0,15,5,10000,11.49,0.15,0,7,95369
7411,29.0,72000,0,3,1,9000,5.79,0.13,0,10,95372
5559,28.0,75000,3,0,3,9600,13.85,0.13,0,7,95373
21883,28.0,75000,2,7,2,9600,14.17,0.13,1,5,95373
15058,26.0,78000,0,2,4,6000,5.79,0.08,0,2,95380
32019,34.0,58000,3,5,0,3200,9.88,0.06,0,9,95381
10087,24.0,81996,3,4,5,3000,13.61,0.04,1,2,95382
5841,43.0,70000,0,5,1,25000,7.49,0.36,0,14,95388
7403,46.0,60000,0,7,2,15000,10.99,0.25,0,11,95389
49400,37.0,53196,3,17,4,3000,6.03,0.06,0,11,95392
43321,41.0,60000,0,5,4,3000,7.51,0.05,0,13,95394
43593,41.0,60000,0,3,0,3000,7.51,0.05,0,13,95394
7072,41.0,66000,3,20,4,12800,15.7,0.19,1,13,95431
33986,38.0,60000,0,0,5,18500,10.99,0.31,0,12,95448
2359,33.0,70000,3,3,0,20000,11.83,0.29,0,6,95453
42310,33.0,70000,0,6,3,20000,11.48,0.29,0,5,95453
2180,34.0,65000,3,4,3,15000,10.99,0.23,0,5,95458
46777,34.0,65000,0,3,2,15000,7.88,0.23,0,8,95458
58599,30.0,75000,0,7,3,17000,8.49,0.23,0,5,95461
21980,38.0,55000,3,3,2,9000,14.27,0.16,1,16,95464
38499,31.0,70000,0,14,0,13000,7.14,0.19,0,8,95465
28766,26.0,85000,3,1,2,15000,10.0,0.18,0,3,95468
30569,26.0,85000,0,5,2,15000,14.27,0.18,0,4,95468
34111,26.0,85000,3,10,4,15000,10.65,0.18,0,4,95468
40069,26.0,85000,3,1,4,15000,10.37,0.18,0,3,95468
54781,27.0,80000,0,6,5,12500,7.88,0.15,0,9,95470
8983,32.0,65000,0,13,0,8500,5.79,0.13,0,5,95470
47495,37.0,55000,0,9,2,6250,7.74,0.12,0,14,95471
30373,29.0,69996,3,13,0,6000,11.86,0.09,0,7,95472
32711,25.0,92407,3,8,3,20000,9.25,0.22,0,3,95473
7460,29.0,70000,0,13,1,6000,6.03,0.09,0,7,95478
16615,29.0,70000,3,4,4,6000,11.49,0.09,0,7,95478
24567,29.0,70000,3,0,0,6000,12.42,0.09,0,6,95478
40728,29.0,70000,3,3,2,6000,10.59,0.09,0,6,95478
44049,29.0,70000,0,1,0,6000,5.42,0.09,0,5,95478
48754,29.0,70000,0,2,4,6000,11.86,0.09,0,7,95478
55115,29.0,70000,2,3,4,6000,11.36,0.09,0,7,95478
1134,23.0,90000,3,3,1,8000,12.42,0.09,0,2,95479
14813,23.0,90000,0,7,0,8000,6.62,0.09,0,3,95479
28067,23.0,90000,0,5,5,8000,11.11,0.09,0,2,95479
30968,23.0,90000,3,2,1,8000,14.27,0.09,1,3,95479
33127,23.0,90000,0,7,0,8000,10.99,0.09,0,3,95479
35932,23.0,90000,0,7,5,8000,10.36,0.09,0,4,95479
47178,23.0,90000,3,7,1,8000,11.71,0.09,0,2,95479
33647,39.0,50000,3,0,4,2000,7.68,0.04,0,12,95483
40681,30.0,65000,0,14,3,2000,6.99,0.03,0,9,95487
55529,30.0,65000,0,0,2,2000,6.62,0.03,0,9,95487
26630,26.0,75000,3,2,3,2000,7.74,0.03,0,2,95488
33947,57.0,57600,3,1,4,3000,10.99,0.05,0,24,95493
3083,55.0,70000,3,2,4,20000,12.53,0.29,1,21,95496
46044,47.0,51600,0,15,0,1500,8.49,0.02,0,12,95503
42369,29.0,69000,3,11,2,4500,7.88,0.07,0,5,95531
9812,26.0,88900,0,9,3,20000,11.83,0.22,0,3,95533
32183,39.0,56400,0,14,0,14400,10.59,0.26,0,11,95533
25963,22.0,93240,0,6,4,7000,9.63,0.08,0,4,95546
53573,24.0,82300,0,4,1,3200,9.62,0.04,0,4,95546
23283,51.0,75000,0,2,4,19200,9.99,0.26,0,24,95546
20025,26.0,92000,3,5,1,24000,9.63,0.27,0,4,95560
11756,31.0,72000,3,4,1,16000,14.09,0.22,1,10,95561
21706,31.0,72000,3,8,0,16000,13.06,0.22,1,5,95561
43441,31.0,72000,0,15,0,16000,7.88,0.23,0,8,95561
54433,37.0,56000,3,21,4,8000,9.99,0.15,0,14,95567
21775,26.0,81996,0,10,1,11000,6.17,0.14,0,3,95568
11787,32.0,66000,2,5,4,10000,15.96,0.15,0,5,95568
47409,32.0,65000,0,15,4,8400,9.99,0.13,0,8,95571
731,22.0,100000,3,0,4,14400,13.61,0.14,0,2,95574
35535,22.0,100000,3,5,4,14400,10.36,0.14,0,3,95574
21713,27.0,76000,2,11,0,7000,14.96,0.09,0,10,95577
25006,22.0,96000,3,4,5,10000,7.51,0.1,0,4,95578
4192,47.0,56700,2,3,2,11000,5.42,0.21,0,12,95586
33197,44.0,60000,0,0,1,10000,16.77,0.17,0,13,95591
56167,23.0,84000,0,5,5,1000,6.91,0.01,0,2,95593
19817,26.0,75852,0,0,0,3000,9.99,0.04,0,3,95593
174,28.0,82600,2,10,4,20000,10.99,0.24,0,6,95600
27235,27.0,81960,0,11,2,15000,6.03,0.18,0,5,95613
21205,26.0,88970,0,10,0,20000,12.22,0.22,0,3,95624
51048,30.0,78200,0,10,3,21600,7.9,0.25,0,5,95656
38982,26.0,89000,3,7,1,20000,10.99,0.22,0,4,95663
58000,27.0,82000,0,2,5,15000,7.88,0.18,0,5,95667
55723,28.0,75500,2,4,5,10000,13.43,0.13,0,5,95672
28350,44.0,58000,0,1,0,6400,7.51,0.11,0,15,95672
18874,29.0,75000,3,4,4,13000,16.0,0.17,1,8,95717
33785,29.0,75000,0,0,0,13000,7.88,0.17,0,10,95717
24215,30.0,72000,0,15,4,12250,7.51,0.17,0,5,95717
9122,31.0,65000,3,15,5,5000,8.38,0.08,0,6,95728
38624,31.0,65000,0,4,0,5000,11.86,0.08,0,6,95728
38729,31.0,65000,3,9,3,5000,13.92,0.07,1,8,95728
11715,27.0,75000,2,4,5,5500,8.59,0.07,0,9,95730
29465,31.0,65004,0,13,3,5000,13.49,0.08,1,8,95734
48314,48.0,52800,0,6,4,5600,7.49,0.11,0,13,95768
22338,27.0,75400,0,3,1,6000,7.74,0.08,0,6,95769
44782,29.0,74000,0,3,1,11500,11.26,0.16,0,6,95769
55486,23.0,101138,0,6,4,20500,13.35,0.2,1,4,95776
35576,23.0,92000,3,7,0,10000,7.51,0.11,0,2,95777
44400,23.0,92000,0,2,5,10000,7.88,0.11,0,2,95777
21433,38.0,52000,0,2,5,3000,7.68,0.06,0,16,95779
41367,38.0,52000,0,8,5,3000,14.84,0.06,0,17,95779
29707,28.0,72000,0,7,2,5000,13.49,0.07,1,6,95780
31108,28.0,72000,0,5,2,5000,7.51,0.07,0,7,95780
45360,33.0,60000,0,17,2,3200,9.99,0.06,0,6,95781
38044,23.0,92004,0,4,1,10000,12.73,0.11,1,4,95782
35845,24.0,84000,0,3,5,5000,8.49,0.06,0,4,95783
9720,25.0,80000,2,5,1,4200,11.99,0.05,0,2,95784
6985,29.0,73000,3,4,4,10000,11.99,0.14,0,10,95821
58588,29.0,73000,0,13,3,10000,12.21,0.14,0,8,95821
3799,30.0,66560,3,0,4,4000,13.47,0.06,1,9,95821
11078,26.0,82000,0,6,2,10750,15.68,0.13,1,4,95823
39505,27.0,75000,0,0,3,5400,7.68,0.07,0,9,95830
9965,31.0,78000,0,5,5,25000,11.71,0.32,0,6,95851
13776,25.0,81500,0,9,1,6000,15.23,0.07,1,2,95856
4653,23.0,91200,0,7,3,9000,6.92,0.1,0,2,95858
42141,26.0,83000,3,0,0,12000,11.71,0.14,0,4,95872
47246,26.0,83000,3,1,0,12000,11.71,0.14,0,4,95872
24671,26.0,83004,3,6,0,12000,9.91,0.14,0,3,95877
25472,37.0,54000,3,2,3,4000,7.9,0.07,0,14,95877
12327,26.0,77000,0,7,4,4200,7.68,0.06,0,2,95883
50722,41.0,60000,0,21,1,2500,6.03,0.04,0,15,95895
30025,34.0,62100,0,11,3,9600,7.66,0.15,0,7,95937
23749,36.0,61656,3,7,4,15000,10.62,0.24,0,13,95937
48417,39.0,60000,0,19,2,21000,13.43,0.35,1,17,95943
39044,27.0,78504,3,2,1,10000,12.53,0.13,1,5,95953
37733,30.0,80000,3,1,1,24000,12.87,0.3,0,5,95954
10798,36.0,62000,3,3,5,15600,15.99,0.25,1,11,95955
13752,37.0,60000,3,9,2,15000,6.99,0.25,0,11,95955
14983,37.0,60000,2,3,5,15000,12.18,0.25,0,11,95955
19501,37.0,60000,3,2,2,15000,12.18,0.25,0,12,95955
31468,37.0,60000,2,0,1,15000,16.29,0.25,0,15,95955
34736,37.0,60000,0,4,0,15000,13.35,0.25,1,15,95955
48506,37.0,60000,3,2,1,15000,6.03,0.25,0,13,95955
52702,37.0,60000,3,0,5,15000,11.99,0.25,0,14,95955
57632,37.0,60000,3,0,5,15000,13.47,0.25,0,17,95955
57662,37.0,60000,3,4,4,15000,10.37,0.25,0,15,95955
22905,24.0,105000,0,2,5,30000,8.9,0.28,0,3,95958
22284,29.0,80000,0,13,4,20000,10.62,0.25,0,5,95959
25384,29.0,80000,0,13,0,20000,6.91,0.25,0,5,95959
32589,29.0,80000,0,13,3,20000,11.11,0.25,0,10,95959
48319,29.0,80000,0,13,4,20000,11.71,0.25,0,9,95959
20690,36.0,60000,3,5,3,12000,10.37,0.2,0,16,95961
23133,36.0,60000,3,0,4,12000,5.79,0.2,0,14,95961
2014,26.0,90000,3,2,5,21000,14.26,0.23,0,4,95962
7255,26.0,90000,0,4,4,21000,12.61,0.23,1,3,95962
9005,26.0,90000,0,3,5,21000,7.9,0.23,0,4,95962
20626,26.0,90000,0,1,0,21000,14.65,0.23,1,2,95962
38683,24.0,100000,2,8,2,24000,7.88,0.24,0,3,95963
55353,24.0,100000,0,4,5,24000,7.49,0.24,0,3,95963
41924,28.0,80000,3,4,5,16000,15.7,0.2,0,10,95965
40251,30.0,72000,3,5,2,12000,10.99,0.17,0,7,95967
51821,30.0,72000,0,3,1,12000,13.61,0.17,1,5,95967
11408,35.0,60000,3,0,1,9000,11.71,0.15,0,7,95967
13634,35.0,60000,0,8,4,9000,7.49,0.15,0,7,95967
3050,24.0,95000,0,6,1,18000,7.9,0.19,0,4,95968
15627,24.0,95000,0,9,4,18000,11.89,0.19,0,4,95968
21261,24.0,95000,0,6,2,18000,7.9,0.19,0,4,95968
22676,24.0,95000,3,8,1,18000,11.89,0.19,0,3,95968
29379,25.0,88000,0,9,3,14000,10.65,0.16,0,4,95970
1628,27.0,80000,3,4,5,12000,7.49,0.15,0,6,95970
4505,27.0,80000,0,12,1,12000,6.03,0.15,0,6,95970
8643,27.0,80000,0,1,4,12000,8.94,0.15,0,9,95970
10940,27.0,80000,0,4,4,12000,8.9,0.15,0,5,95970
12196,27.0,80000,0,4,1,12000,6.91,0.15,0,6,95970
14927,27.0,80000,0,6,2,12000,6.91,0.15,0,7,95970
16048,27.0,80000,0,6,3,12000,5.99,0.15,0,10,95970
16795,27.0,80000,3,5,5,12000,12.42,0.15,0,10,95970
18656,27.0,80000,0,3,4,12000,10.99,0.15,0,8,95970
18843,27.0,80000,0,11,5,12000,6.62,0.15,0,6,95970
20507,27.0,80000,3,0,2,12000,12.61,0.15,0,6,95970
20855,27.0,80000,0,3,4,12000,11.14,0.15,0,9,95970
26144,27.0,80000,0,11,5,12000,13.49,0.15,1,6,95970
33343,27.0,80000,3,4,5,12000,6.62,0.15,0,6,95970
45692,27.0,80000,0,3,3,12000,11.99,0.15,0,9,95970
48728,27.0,80000,3,5,5,12000,11.14,0.15,0,6,95970
54955,27.0,80000,0,11,3,12000,11.49,0.15,0,5,95970
8483,32.0,65000,3,5,0,8000,11.99,0.12,0,10,95971
23678,32.0,65000,3,16,4,8000,8.88,0.12,0,9,95971
31148,32.0,65000,0,3,4,8000,13.49,0.12,1,10,95971
39198,30.0,70000,0,14,3,9000,5.42,0.13,0,10,95972
36034,25.0,86400,0,4,5,12000,7.29,0.14,0,2,95973
8498,28.0,75000,2,12,1,9000,11.83,0.12,0,9,95973
29146,22.0,100000,3,1,1,14000,9.88,0.14,0,4,95974
330,24.0,90000,0,8,3,12000,11.71,0.13,0,3,95974
874,24.0,90000,3,0,5,12000,6.62,0.13,0,3,95974
2006,24.0,90000,0,8,0,12000,7.51,0.13,0,3,95974
2434,24.0,90000,3,3,0,12000,6.54,0.13,0,2,95974
2442,24.0,90000,0,8,5,12000,10.99,0.13,0,4,95974
3527,24.0,90000,0,8,0,12000,6.92,0.13,0,2,95974
4282,24.0,90000,0,0,0,12000,5.79,0.13,0,3,95974
5326,24.0,90000,3,5,0,12000,13.49,0.13,0,4,95974
5399,24.0,90000,0,8,1,12000,13.48,0.13,0,3,95974
6490,24.0,90000,0,8,1,12000,7.88,0.13,0,2,95974
9811,24.0,90000,3,8,1,12000,6.99,0.13,0,4,95974
11012,24.0,90000,2,8,4,12000,12.73,0.13,1,3,95974
14702,24.0,90000,3,6,4,12000,13.49,0.13,0,4,95974
15260,24.0,90000,0,1,1,12000,9.91,0.13,0,4,95974
19316,24.0,90000,3,3,5,12000,12.53,0.13,0,3,95974
22122,24.0,90000,0,2,1,12000,12.18,0.13,0,4,95974
23961,24.0,90000,3,8,2,12000,9.91,0.13,0,3,95974
24090,24.0,90000,0,5,3,12000,5.42,0.13,0,2,95974
28341,24.0,90000,3,8,4,12000,12.18,0.13,0,3,95974
28634,24.0,90000,3,5,4,12000,12.87,0.13,0,3,95974
29965,24.0,90000,0,6,3,12000,12.42,0.13,0,4,95974
33814,24.0,90000,0,8,0,12000,7.9,0.13,0,3,95974
35913,24.0,90000,3,0,4,12000,8.94,0.13,0,4,95974
36466,24.0,90000,3,0,3,12000,14.26,0.13,1,2,95974
40832,24.0,90000,2,7,4,12000,10.99,0.13,0,3,95974
50327,24.0,90000,0,3,5,12000,7.49,0.13,0,2,95974
56252,24.0,90000,0,5,1,12000,7.49,0.13,0,3,95974
56514,24.0,90000,3,8,0,12000,8.94,0.13,0,2,95974
8030,34.0,60000,0,2,3,6000,6.92,0.1,0,5,95974
23307,34.0,60000,0,18,4,6000,7.14,0.1,0,7,95974
36604,34.0,60000,0,7,4,6000,7.29,0.1,0,6,95974
4274,26.0,80000,0,7,0,8000,7.88,0.1,0,2,95977
4583,26.0,80000,0,10,4,8000,10.59,0.1,0,4,95977
29192,26.0,80000,0,10,3,8000,6.99,0.1,0,2,95977
32846,26.0,80000,0,0,1,8000,11.71,0.1,0,3,95977
55649,26.0,80000,3,4,1,8000,13.98,0.1,1,2,95977
48180,30.0,68000,0,5,1,6000,7.49,0.09,0,9,95977
33312,23.0,90000,3,1,0,7500,12.69,0.08,0,2,95980
26401,36.0,55000,0,6,1,3000,10.99,0.05,0,13,95980
27512,36.0,55000,0,4,0,3000,7.88,0.05,0,14,95980
8275,24.0,85000,3,0,2,6000,7.49,0.07,0,2,95981
52060,24.0,85000,3,8,3,6000,11.99,0.07,0,4,95981
52783,24.0,85000,3,6,5,6000,12.69,0.07,0,2,95981
640,33.0,60000,3,0,0,3000,7.29,0.05,0,7,95982
6644,33.0,60000,0,6,3,3000,6.76,0.05,0,8,95982
8468,33.0,60000,2,2,1,3000,12.18,0.05,0,10,95982
21908,33.0,60000,0,4,2,3000,5.42,0.05,0,10,95982
24707,33.0,60000,3,4,2,3000,10.59,0.05,0,5,95982
41613,33.0,60000,3,2,4,3000,7.51,0.05,0,5,95982
9105,25.0,80000,0,9,1,4000,13.92,0.05,1,4,95984
15379,25.0,80000,0,9,1,4000,7.4,0.05,0,2,95984
34442,25.0,80000,2,9,3,4000,6.62,0.05,0,3,95984
35590,25.0,80000,3,3,0,4000,12.53,0.05,1,4,95984
54120,25.0,80000,0,5,4,4000,10.99,0.05,0,4,95984
19260,30.0,66000,0,14,0,3000,7.51,0.05,0,7,95984
48769,30.0,66000,0,6,4,3000,5.99,0.05,0,6,95984
8697,58.0,61776,0,1,4,11500,12.21,0.18,0,30,95986
11014,22.0,90000,3,6,1,3000,11.49,0.03,0,3,95988
42101,22.0,90000,3,3,3,3000,9.99,0.03,0,2,95988
228,50.0,50000,3,4,5,4000,11.49,0.08,0,15,95992
25425,41.0,60000,3,3,0,2400,13.49,0.04,1,16,95995
11619,33.0,65000,0,17,3,11200,11.99,0.17,0,9,96015
21125,33.0,65000,3,14,2,11200,12.42,0.18,0,5,96015
27461,36.0,61717,0,7,1,15000,11.48,0.24,0,11,96047
28025,24.0,88400,0,8,1,10000,9.88,0.12,0,2,96056
14064,34.0,63000,0,5,0,11000,13.57,0.17,1,6,96064
29962,52.0,68000,3,0,4,10000,8.49,0.15,0,18,96077
54214,27.0,82305,0,10,0,15000,6.99,0.18,0,7,96079
53426,23.0,100970,0,4,4,20000,6.17,0.2,0,2,96083
53362,26.0,77000,0,10,2,4000,7.51,0.05,0,4,96084
21657,29.0,68000,0,9,2,2500,7.88,0.04,0,6,96086
8968,38.0,53913,0,7,5,6300,5.99,0.11,0,15,96105
37029,26.0,78000,0,8,5,5275,8.07,0.07,0,3,96106
37884,36.0,59000,3,3,3,10000,8.49,0.17,0,14,96164
36674,28.0,75000,3,5,2,8800,10.65,0.11,0,5,96174
40516,28.0,73000,0,4,3,6000,9.99,0.08,0,8,96178
6103,32.0,62000,3,6,4,3000,10.0,0.05,0,10,96182
53500,28.0,71000,0,12,4,3200,13.35,0.05,0,6,96184
24815,22.0,92001,3,6,5,5000,8.0,0.05,0,2,96186
43022,42.0,75000,2,3,5,29800,10.99,0.4,0,12,96187
21806,46.0,55000,0,3,5,5000,10.37,0.09,0,13,96192
51829,46.0,55000,0,13,4,5000,7.66,0.09,0,17,96192
52565,21.0,125000,3,5,4,35000,7.9,0.28,0,3,96211
6385,24.0,89532,0,8,3,11200,11.49,0.12,0,3,96213
6662,25.0,93000,0,9,0,20000,12.53,0.22,0,3,96215
51310,25.0,93000,0,9,1,20000,18.62,0.22,0,4,96215
53359,27.0,76476,3,3,0,7000,5.99,0.09,0,5,96220
1236,33.0,63000,3,2,0,7700,6.17,0.12,0,10,96221
4351,26.0,83886,0,11,1,12800,6.92,0.15,0,4,96222
3074,25.0,85000,0,9,2,10000,7.66,0.12,0,2,96225
4634,25.0,85000,0,9,2,10000,10.38,0.12,0,4,96225
12102,25.0,85000,0,2,2,10000,7.51,0.12,0,3,96225
13792,25.0,85000,0,9,4,10000,9.99,0.12,0,3,96225
14750,25.0,85000,0,10,2,10000,8.49,0.12,0,4,96225
14848,25.0,85000,3,3,4,10000,7.88,0.12,0,4,96225
18962,25.0,85000,0,9,5,10000,13.43,0.12,1,4,96225
20125,25.0,85000,0,8,1,10000,7.49,0.12,0,3,96225
24831,25.0,85000,0,0,2,10000,7.66,0.12,0,4,96225
26566,25.0,85000,0,4,2,10000,8.07,0.12,0,3,96225
29251,25.0,85000,3,1,5,10000,7.49,0.12,0,3,96225
30603,25.0,85000,0,0,3,10000,7.88,0.12,0,2,96225
31258,25.0,85000,2,2,5,10000,13.57,0.12,0,3,96225
31606,25.0,85000,0,6,0,10000,11.86,0.12,0,2,96225
40002,25.0,85000,3,0,1,10000,13.49,0.12,1,4,96225
45678,25.0,85000,0,9,1,10000,11.49,0.12,0,4,96225
57268,25.0,85000,0,9,2,10000,7.88,0.12,0,3,96225
57994,25.0,85000,0,7,3,10000,10.36,0.12,0,3,96225
4225,27.0,75000,0,11,2,5000,6.03,0.07,0,6,96231
6744,27.0,75000,3,2,1,5000,6.03,0.07,0,7,96231
8310,27.0,75000,3,0,4,5000,16.77,0.07,1,9,96231
9029,27.0,75000,0,11,4,5000,11.99,0.07,0,6,96231
19423,27.0,75000,3,11,0,5000,10.59,0.07,0,10,96231
27033,27.0,75000,3,3,2,5000,10.25,0.07,0,6,96231
29913,27.0,75000,0,3,2,5000,11.49,0.07,0,8,96231
34905,27.0,75000,0,4,3,5000,10.99,0.07,0,9,96231
36732,27.0,75000,0,11,2,5000,5.42,0.07,0,6,96231
45581,27.0,75000,0,8,4,5000,6.92,0.07,0,5,96231
46954,27.0,75000,0,11,2,5000,6.54,0.07,0,10,96231
49714,27.0,75000,0,8,5,5000,6.03,0.07,0,8,96231
56903,27.0,75000,0,3,0,5000,5.42,0.07,0,6,96231
34357,47.0,52000,3,5,0,1500,7.49,0.03,0,17,96255
7973,38.0,57000,3,10,0,12000,7.51,0.21,0,16,96258
9062,28.0,79500,3,0,2,15000,14.42,0.18,1,6,96266
5271,33.0,62000,0,15,5,6000,6.17,0.1,0,9,96274
28971,23.0,90000,3,1,3,7200,11.71,0.08,0,2,96280
38291,23.0,90000,0,7,1,7200,13.98,0.08,1,2,96280
52931,23.0,90000,0,7,1,7200,5.42,0.08,0,2,96280
53059,23.0,90000,0,7,1,7200,10.99,0.08,0,2,96280
38089,27.0,75800,0,1,2,6000,6.76,0.08,0,5,96309
30667,28.0,86000,0,6,5,24000,17.43,0.28,0,7,96357
14950,22.0,103992,0,6,0,18000,7.88,0.17,0,3,96362
40298,28.0,80000,0,7,1,15600,7.9,0.19,0,6,96365
54845,36.0,58000,0,3,2,8000,10.37,0.14,0,11,96368
9689,28.0,76000,0,13,2,10000,5.99,0.13,0,7,96372
19017,29.0,72000,0,5,0,8000,11.49,0.11,0,5,96374
28216,29.0,72000,0,4,1,8000,10.95,0.11,0,5,96374
35343,29.0,72000,3,3,2,8000,13.98,0.11,1,9,96374
11649,24.0,87000,0,5,2,8000,5.79,0.09,0,3,96379
15362,24.0,87000,0,6,3,8000,10.99,0.09,0,3,96379
