id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status
51118,26.0,120000,0,10,0,6000,7.68,0.05,0,4,0
53208,26.0,120000,0,10,3,6000,7.51,0.05,0,4,0
33997,34.0,90000,0,8,1,3000,9.25,0.03,0,6,0
42108,34.0,90000,3,0,0,3000,7.88,0.03,0,7,0
56759,34.0,90000,0,4,2,3000,5.99,0.03,0,8,0
47441,42.0,100000,3,8,1,18000,13.98,0.18,1,12,0
29632,41.0,100000,0,21,3,14000,6.99,0.14,0,15,0
13499,47.0,83000,0,3,0,6000,7.14,0.07,0,12,0
12262,54.0,105000,0,7,4,20000,12.99,0.19,0,20,0
40729,26.0,122500,0,7,5,9100,15.62,0.07,1,2,0
43625,37.0,92000,0,2,0,20000,15.96,0.22,1,13,0
828,28.0,118000,0,3,0,15000,10.25,0.13,0,9,0
13545,32.0,100000,0,7,1,9800,7.9,0.1,0,5,0
37195,44.0,95000,3,5,2,17000,7.51,0.18,0,15,0
28749,27.0,115000,0,11,3,5000,13.85,0.04,0,8,0
29992,27.0,115000,0,11,2,5000,7.51,0.04,0,8,0
54126,27.0,115000,0,11,1,5000,7.51,0.04,0,5,0
12746,28.0,112200,0,10,0,6800,5.79,0.06,0,8,0
42500,29.0,114000,0,13,0,15000,6.03,0.13,0,5,0
56733,29.0,114000,0,2,0,15000,9.63,0.13,0,9,0
54865,30.0,105000,0,8,4,7200,9.63,0.07,0,8,0
42969,32.0,95200,0,15,2,2000,5.99,0.02,0,5,0
49288,31.0,113135,0,9,1,25000,9.99,0.22,0,8,0
17047,29.0,117500,2,1,5,20000,12.21,0.17,0,10,0
21528,28.0,116000,0,5,1,12000,10.36,0.1,0,8,0
4766,41.0,110000,3,7,5,30000,9.91,0.27,0,11,0
15862,41.0,100000,0,5,4,13600,12.21,0.14,0,13,0
23206,44.0,90000,0,14,3,8000,10.38,0.09,0,11,0
25309,37.0,90000,3,2,4,16000,13.06,0.18,1,4,0
16239,30.0,115000,0,9,4,22000,14.59,0.19,1,8,0
15323,27.0,130000,0,3,0,25000,11.12,0.19,0,9,0
31727,27.0,130000,0,11,3,25000,11.71,0.19,0,10,0
36839,27.0,130000,0,11,3,25000,13.61,0.19,1,8,0
47946,28.0,110000,0,12,1,3525,10.0,0.03,0,6,0
22354,35.0,90000,0,8,5,7000,6.62,0.08,0,7,0
27365,35.0,90000,0,0,0,7000,9.25,0.08,0,9,0
1811,39.0,80000,3,0,1,5500,8.49,0.07,0,11,0
55470,26.0,125000,0,10,4,12000,10.99,0.1,0,4,0
17485,29.0,110000,3,13,5,9000,7.51,0.08,0,10,0
57776,29.0,110000,3,3,1,9000,7.49,0.08,0,5,0
21838,25.0,130000,3,3,1,12000,10.25,0.09,0,3,0
43125,25.0,130000,0,5,0,12000,13.16,0.09,1,3,0
29544,26.0,118068,0,4,3,3000,13.23,0.03,1,2,0
4995,30.0,105000,0,2,2,7000,7.51,0.07,0,7,0
54337,26.0,125004,0,3,1,12000,13.79,0.1,0,2,0
45868,25.0,126000,3,4,5,7000,6.92,0.06,0,2,0
41161,29.0,120000,3,4,5,23475,10.99,0.19,0,6,0
50165,31.0,101000,0,16,5,6000,8.49,0.06,0,8,0
12380,37.0,83000,0,6,1,3000,12.99,0.04,0,17,0
31154,31.0,101004,0,3,0,6000,11.99,0.06,0,8,0
23801,36.0,92000,0,0,5,15000,13.92,0.16,0,12,0
16004,33.0,100000,0,2,1,14400,7.51,0.14,0,10,0
9834,34.0,93000,3,0,1,7500,7.88,0.08,0,9,0
50293,36.0,85000,2,18,4,2400,9.63,0.03,0,11,0
42608,46.0,90000,3,5,4,15000,9.88,0.17,0,16,0
12990,27.0,130104,0,0,1,25000,10.99,0.19,0,5,0
6652,24.0,135996,0,8,2,12500,12.87,0.09,1,2,0
39451,27.0,122000,0,5,5,14000,12.73,0.11,0,10,0
6836,38.0,91440,0,6,5,23000,11.83,0.25,0,15,0
28222,39.0,85000,0,0,2,15000,6.03,0.18,0,13,0
55278,25.0,140000,0,3,5,24250,12.21,0.17,0,4,0
48678,35.0,93000,3,11,2,12000,13.16,0.13,0,6,0
17291,29.0,115000,0,13,0,16000,7.9,0.15,0,6,0
41272,29.0,115000,3,1,4,16000,8.49,0.14,0,10,0
3259,31.0,105000,0,11,1,12000,7.88,0.11,0,8,0
5349,31.0,105000,3,4,5,12000,12.23,0.11,0,7,0
2058,26.0,125600,2,10,4,12500,11.36,0.1,0,2,0
50988,38.0,82000,3,2,2,5000,11.99,0.06,0,12,0
4875,31.0,100000,0,4,3,4200,14.79,0.04,1,9,0
56298,32.0,98056,0,10,0,6000,8.88,0.07,0,5,0
40010,31.0,102000,0,0,3,7200,10.95,0.07,0,7,0
25165,33.0,94000,0,17,5,4200,6.99,0.04,0,8,0
40440,32.0,98400,0,8,1,6500,5.42,0.06,0,7,0
21119,27.0,120000,0,2,5,11050,14.27,0.09,0,10,0
8503,41.0,107280,3,4,1,25000,16.45,0.23,1,11,0
8446,38.0,90000,0,1,2,20000,11.89,0.22,0,15,0
38306,29.0,120000,2,13,4,23000,13.61,0.19,1,7,0
18761,28.0,125000,3,4,3,24000,7.9,0.19,0,8,0
22831,33.0,100000,0,6,1,14000,6.03,0.14,0,9,0
11679,26.0,130000,3,5,4,18000,18.64,0.14,0,4,0
5864,35.0,92000,0,3,3,10000,11.26,0.11,0,5,0
49134,32.0,100000,0,2,3,9000,10.0,0.09,0,9,0
47338,27.0,120000,0,11,3,11000,5.42,0.09,0,10,0
1948,28.0,115000,3,3,3,10000,12.87,0.09,1,7,0
33051,28.0,115000,3,4,4,10000,7.51,0.09,0,7,0
1080,29.0,110000,0,13,5,8500,6.54,0.08,0,6,0
958,23.0,140000,3,0,0,10000,7.68,0.07,0,3,0
6638,23.0,140000,0,7,1,10000,7.49,0.07,0,4,0
12109,23.0,140000,3,2,1,10000,10.59,0.07,0,3,0
21185,23.0,140000,0,7,5,10000,5.42,0.07,0,3,0
23734,23.0,140000,0,5,1,10000,13.49,0.07,1,3,0
33364,23.0,140000,0,4,4,10000,12.42,0.07,0,4,0
18063,26.0,120000,3,0,1,5000,7.71,0.04,0,3,0
22962,26.0,120000,0,4,5,5000,7.49,0.04,0,2,0
24146,26.0,120000,3,3,5,5000,10.74,0.04,0,4,0
56104,26.0,120000,0,3,1,5000,7.29,0.04,0,3,0
16100,24.0,130000,0,8,0,5000,6.62,0.04,0,3,0
40493,24.0,130000,0,8,4,5000,11.99,0.04,0,4,0
48542,24.0,130000,0,8,5,5000,13.79,0.04,0,2,0
9500,27.0,116300,0,7,3,6000,11.49,0.05,0,5,0
1877,28.0,110000,0,5,4,3000,5.42,0.03,0,5,0
22255,28.0,110000,0,12,2,3000,9.99,0.03,0,7,0
22357,28.0,110000,0,9,4,3000,11.49,0.03,0,7,0
18278,54.0,100000,3,12,1,11000,14.65,0.11,1,26,0
2008,27.0,120775,2,11,1,12000,8.94,0.1,0,6,0
13336,42.0,93500,0,1,3,6000,11.99,0.06,0,12,0
41412,33.0,95004,0,1,4,5600,13.79,0.06,0,6,0
872,34.0,96000,3,1,5,12000,10.99,0.13,0,8,0
31769,34.0,96000,3,5,1,12000,10.74,0.13,0,9,0
53788,28.0,110000,3,12,1,2800,11.99,0.03,0,6,0
38551,35.0,95000,0,4,2,15000,5.99,0.16,0,10,0
49509,27.0,130000,0,11,2,24250,17.27,0.19,0,8,0
13728,33.0,100000,0,1,3,13750,6.91,0.14,0,7,0
8204,37.0,85000,3,5,1,6000,6.99,0.07,0,13,0
15516,37.0,85000,0,2,5,6000,9.99,0.07,0,16,0
8156,27.0,115000,0,11,0,4000,7.51,0.03,0,8,0
32687,27.0,115000,3,6,1,4000,12.69,0.04,0,10,0
38536,27.0,115000,0,11,0,4000,10.37,0.03,0,7,0
50706,23.0,135000,0,7,1,4000,7.49,0.03,0,3,0
14347,31.0,100840,3,10,0,5000,9.99,0.05,0,6,0
20203,42.0,102000,0,4,1,20000,6.91,0.2,0,13,0
30629,32.0,99000,3,16,2,7000,6.99,0.07,0,5,0
56161,43.0,95000,3,0,3,12000,9.63,0.13,0,14,0
56930,39.0,81500,0,21,1,7500,6.03,0.09,0,12,0
47804,28.0,112445,0,1,1,6000,7.49,0.05,0,8,0
4088,37.0,90000,3,4,2,15000,11.71,0.17,0,11,0
13338,37.0,90000,0,5,0,15000,11.71,0.17,0,15,0
17648,37.0,90000,3,1,2,15000,12.87,0.17,0,14,0
37913,27.0,130000,0,1,2,24000,13.49,0.18,0,8,0
258,38.0,85000,2,3,5,10000,14.27,0.12,0,11,0
464,38.0,85000,3,3,4,10000,12.87,0.12,1,17,0
35440,38.0,85000,0,9,1,10000,11.99,0.12,0,17,0
32410,25.0,138000,0,9,4,21000,9.91,0.15,0,2,0
38041,23.0,150000,0,7,0,21000,10.99,0.13,0,3,0
40615,23.0,150000,0,0,1,21000,6.03,0.14,0,4,0
14028,22.0,153000,0,5,3,16800,11.99,0.11,0,4,0
11762,35.0,90000,3,0,3,6000,7.51,0.07,0,9,0
26535,35.0,90000,3,1,4,6000,9.99,0.07,0,7,0
37588,35.0,90000,0,14,3,6000,12.18,0.07,0,5,0
35026,29.0,110000,0,2,3,8000,11.14,0.07,0,5,0
9384,24.0,135000,0,1,2,10500,11.97,0.08,1,2,0
43194,30.0,105000,0,11,3,6000,8.38,0.06,0,9,0
10191,29.0,108000,3,2,2,5000,7.66,0.05,0,10,0
35503,27.0,119000,0,11,2,9000,6.03,0.08,0,5,0
34852,36.0,87600,0,24,5,6000,7.4,0.07,0,11,0
8837,43.0,94000,3,3,5,10000,14.72,0.11,1,12,0
20523,33.0,95000,0,0,3,5000,7.51,0.05,0,7,0
52802,33.0,95000,0,4,1,5000,7.68,0.05,0,10,0
50334,35.0,100450,3,1,4,24000,12.69,0.24,0,2,0
7264,28.0,121000,3,3,2,17600,10.75,0.15,0,6,0
55424,49.0,80000,0,0,2,5000,14.26,0.06,0,13,0
25539,41.0,95000,0,17,2,4000,5.99,0.04,0,16,0
10685,37.0,86400,3,0,1,8000,7.14,0.09,0,13,0
43018,38.0,85000,3,5,4,9600,11.99,0.11,0,15,0
24313,37.0,84000,3,11,2,3500,12.69,0.04,0,13,0
41534,33.0,95000,3,5,3,4800,6.54,0.05,0,5,0
28819,37.0,90000,3,2,1,14500,13.11,0.16,0,15,0
34431,37.0,90000,0,14,3,14500,7.49,0.16,0,14,0
22093,24.0,150000,0,2,4,28000,12.99,0.19,0,3,0
55810,32.0,99996,0,6,5,8000,13.57,0.08,1,10,0
58153,35.0,92000,3,0,0,9000,9.99,0.1,0,9,0
39675,24.0,140000,3,5,0,16000,11.12,0.11,0,3,0
26809,30.0,108000,0,5,2,10000,14.27,0.09,0,7,0
52123,30.0,108000,3,4,2,10000,12.21,0.09,0,10,0
14881,32.0,100000,3,1,1,8000,8.49,0.08,0,7,0
46356,32.0,100000,0,7,3,8000,11.12,0.08,0,8,0
5781,27.0,120000,0,3,4,10000,10.99,0.08,0,8,0
6039,27.0,120000,0,6,0,10000,7.14,0.08,0,5,0
8160,27.0,120000,0,2,5,10000,7.68,0.08,0,8,0
9588,27.0,120000,0,11,3,10000,11.49,0.08,0,9,0
12661,27.0,120000,3,2,4,10000,13.99,0.08,0,6,0
14722,27.0,120000,0,11,0,10000,5.42,0.08,0,7,0
16245,27.0,120000,0,11,3,10000,6.54,0.08,0,6,0
23611,27.0,120000,0,0,2,10000,10.38,0.08,0,7,0
24040,27.0,120000,3,1,2,10000,13.49,0.08,1,6,0
24180,27.0,120000,0,6,1,10000,9.99,0.08,0,7,0
25936,27.0,120000,0,7,1,10000,7.14,0.08,0,5,0
27331,27.0,120000,3,1,1,10000,10.37,0.08,0,6,0
27508,27.0,120000,0,11,3,10000,7.49,0.08,0,7,0
31944,27.0,120000,3,0,3,10000,10.37,0.08,0,5,0
36865,27.0,120000,0,11,2,10000,7.9,0.08,0,7,0
37771,27.0,120000,0,11,2,10000,10.59,0.08,0,5,0
38696,27.0,120000,0,11,1,10000,6.99,0.08,0,5,0
39223,27.0,120000,0,4,3,10000,7.51,0.08,0,8,0
42075,27.0,120000,0,6,3,10000,10.25,0.08,0,8,0
43983,27.0,120000,0,11,5,10000,7.51,0.08,0,7,0
51634,27.0,120000,0,0,2,10000,9.63,0.08,0,10,0
54533,27.0,120000,0,1,4,10000,11.36,0.08,0,6,0
55455,27.0,120000,0,2,4,10000,10.99,0.08,0,9,0
25957,29.0,110000,0,13,4,7500,13.98,0.07,1,7,0
28764,39.0,80000,0,22,5,4000,18.39,0.05,1,16,0
18254,24.0,135000,3,0,1,10000,7.74,0.07,0,4,0
26304,24.0,135000,0,2,2,10000,8.94,0.07,0,4,0
55585,31.0,100000,3,4,1,3000,15.23,0.03,1,10,0
23887,26.0,120000,0,5,1,4000,7.14,0.03,0,4,0
12228,24.0,130000,0,8,4,4000,6.76,0.03,0,2,0
16454,24.0,130000,3,5,3,4000,13.35,0.03,1,4,0
2201,50.0,80000,3,1,5,8000,9.63,0.1,0,12,0
12416,41.0,100000,0,4,2,12000,15.05,0.12,1,12,0
18141,41.0,100000,0,18,3,12000,6.03,0.12,0,13,0
28605,45.0,90000,3,3,4,10000,13.49,0.11,0,12,0
48104,28.0,115752,3,2,0,10000,11.71,0.09,0,9,0
45439,38.0,84000,0,2,0,7500,7.51,0.09,0,12,0
10242,39.0,80600,3,1,5,5000,7.68,0.06,0,15,0
54815,35.0,90000,0,4,5,5325,11.99,0.06,0,8,0
42823,31.0,113676,0,15,2,24000,9.91,0.21,0,6,0
8422,27.0,120000,0,2,5,9800,12.21,0.08,0,8,0
4897,23.0,140000,0,7,1,8800,10.59,0.06,0,3,0
19680,23.0,145000,0,0,0,14400,5.79,0.1,0,2,0
33119,29.0,112000,0,13,2,10000,5.79,0.09,0,6,0
33068,26.0,126000,0,10,4,11400,9.32,0.09,0,4,0
3357,27.0,120000,0,1,4,9600,12.18,0.08,0,9,0
56518,27.0,120000,0,5,1,9600,13.22,0.08,1,10,0
31439,33.0,96000,0,1,5,6000,14.79,0.06,0,10,0
38412,33.0,96000,0,0,2,6000,13.92,0.06,0,7,0
39357,33.0,96000,0,1,1,6000,7.51,0.06,0,10,0
14407,37.0,90000,3,2,0,14000,6.91,0.16,0,13,0
45224,30.0,115000,0,11,1,20000,10.75,0.17,0,8,0
51742,30.0,115000,0,5,4,20000,6.62,0.17,0,10,0
92,23.0,150000,0,1,5,20000,11.58,0.13,0,4,0
6752,23.0,150000,0,7,0,20000,13.23,0.13,0,4,0
9078,23.0,150000,3,2,1,20000,10.37,0.13,0,3,0
11011,26.0,125000,2,10,5,10000,10.99,0.08,0,2,0
49927,26.0,125000,0,9,3,10000,11.11,0.08,0,3,0
56015,26.0,125000,3,5,3,10000,7.9,0.08,0,4,0
57147,26.0,125000,0,10,3,10000,7.51,0.08,0,3,0
3253,25.0,130000,0,9,1,10000,7.74,0.08,0,4,0
17556,25.0,130000,0,9,1,10000,7.49,0.08,0,2,0
22328,25.0,130000,0,3,1,10000,8.49,0.08,0,3,0
35268,25.0,130000,3,4,4,10000,10.59,0.08,0,4,0
16596,29.0,110000,0,1,2,7000,5.79,0.06,0,10,0
48175,29.0,110000,0,5,2,7000,10.65,0.06,0,7,0
4194,30.0,105000,0,4,0,5000,5.99,0.05,0,6,0
24191,33.0,100000,3,6,0,12475,7.29,0.13,0,8,0
27134,43.0,95950,0,5,5,12500,5.79,0.15,0,17,0
3019,26.0,122000,0,10,0,6000,7.14,0.05,0,2,0
19379,26.0,122000,0,10,5,6000,7.88,0.05,0,3,0
56951,26.0,122000,0,3,4,6000,11.12,0.05,0,3,0
11935,28.0,117600,0,12,5,12000,13.99,0.1,1,5,0
12000,30.0,112500,0,15,1,16000,13.85,0.14,0,10,0
12113,25.0,135000,3,9,3,16000,10.59,0.12,0,4,0
48736,25.0,135000,0,0,4,16000,9.76,0.12,0,4,0
34967,31.0,105000,3,0,0,10000,7.51,0.1,0,9,0
45685,23.0,145000,0,2,4,14000,15.65,0.1,1,2,0
5361,33.0,95000,0,0,0,4000,7.14,0.04,0,9,0
40920,33.0,95000,3,1,4,4000,7.29,0.04,0,10,0
12273,37.0,88000,0,21,5,10000,10.65,0.11,0,14,0
12418,32.0,100000,3,4,1,7200,11.71,0.07,0,7,0
57653,36.0,86004,0,6,1,2000,13.92,0.02,1,12,0
57537,37.0,90000,0,0,2,13600,6.03,0.15,0,14,0
8510,37.0,87000,0,8,5,8000,11.49,0.09,0,11,0
11458,38.0,90000,0,4,1,18000,13.22,0.2,1,16,0
56371,29.0,120000,0,3,0,21000,10.99,0.17,0,10,0
37667,36.0,95004,3,7,1,18000,9.63,0.19,0,16,0
17596,32.0,105000,0,1,3,15000,11.36,0.14,0,6,0
10212,33.0,100000,3,0,4,12000,9.99,0.12,0,6,0
42244,33.0,100000,0,13,3,12000,8.59,0.12,0,6,0
55275,33.0,100000,0,2,1,12000,12.09,0.12,0,10,0
57410,33.0,100000,0,2,0,12000,6.03,0.12,0,5,0
453,28.0,120000,2,12,4,15000,6.03,0.12,0,7,0
9888,28.0,120000,0,0,1,15000,9.63,0.13,0,10,0
23503,28.0,120000,0,11,5,15000,9.99,0.13,0,5,0
26950,28.0,120000,0,12,4,15000,11.14,0.13,0,9,0
35830,28.0,120000,0,0,3,15000,7.88,0.13,0,8,0
42986,28.0,120000,0,0,2,15000,11.86,0.13,0,6,0
50655,28.0,120000,0,0,3,15000,10.99,0.13,0,7,0
52651,28.0,120000,0,12,3,15000,7.88,0.13,0,6,0
54309,28.0,120000,3,3,2,15000,15.28,0.13,0,10,0
40031,26.0,130000,0,4,5,16000,17.58,0.12,1,4,0
623,30.0,110000,3,14,3,12000,8.94,0.11,0,6,0
4399,30.0,110000,0,8,3,12000,8.94,0.11,0,10,0
14199,30.0,110000,0,1,2,12000,8.9,0.11,0,10,0
15222,30.0,110000,0,0,4,12000,14.26,0.11,0,5,0
25235,30.0,110000,0,6,0,12000,10.0,0.11,0,5,0
26588,30.0,110000,3,1,3,12000,8.94,0.11,0,10,0
28353,30.0,110000,3,2,3,12000,10.99,0.11,0,10,0
47634,30.0,110000,0,4,0,12000,6.03,0.11,0,10,0
23222,32.0,99996,0,16,2,7000,7.14,0.07,0,10,0
32413,24.0,140000,0,8,5,15000,7.49,0.11,0,4,0
55543,30.0,108000,0,0,0,9000,8.0,0.08,0,8,0
40186,32.0,100000,0,16,5,7000,7.49,0.07,0,10,0
1331,28.0,115000,3,0,2,8000,12.69,0.07,0,10,0
16097,28.0,115000,0,4,0,8000,13.98,0.07,0,10,0
13678,22.0,150000,0,6,1,12000,10.99,0.08,0,4,0
15886,22.0,150000,0,6,1,12000,7.51,0.08,0,4,0
34667,22.0,150000,0,6,0,12000,7.88,0.08,0,4,0
57647,23.0,140000,0,2,1,8000,7.14,0.06,0,2,0
30390,39.0,80000,3,14,0,3000,11.71,0.04,0,11,0
31109,24.0,130000,3,3,4,3000,7.9,0.02,0,2,0
38295,24.0,130000,3,8,1,3000,15.95,0.23,1,2,0
23984,42.0,100000,0,0,0,15000,14.26,0.15,1,16,0
10895,43.0,96000,0,4,4,12000,10.99,0.13,0,17,0
984,31.0,105000,0,3,1,9600,7.51,0.09,0,6,0
15895,27.0,120000,0,0,0,8800,13.72,0.07,0,10,0
32484,23.0,140000,0,8,5,7800,13.49,0.06,1,4,0
32733,23.0,140000,0,7,5,7800,12.84,0.06,0,2,0
44851,38.0,85920,0,3,5,10000,8.49,0.12,0,13,0
34888,37.0,85000,3,21,5,4000,9.88,0.05,0,15,0
7598,25.0,125000,3,3,2,3000,7.88,0.02,0,2,0
50834,25.0,125000,3,9,5,3000,12.87,0.02,0,2,0
56448,42.0,102000,0,5,5,18000,14.65,0.18,0,11,0
40312,34.0,102000,0,9,4,20000,8.49,0.2,0,5,0
7790,26.0,130000,0,11,5,15600,12.69,0.12,0,4,0
50890,43.0,95000,0,4,3,10000,5.79,0.11,0,13,0
37044,41.0,96000,0,12,3,4000,13.06,0.04,0,16,0
1268,35.0,102000,0,6,4,25000,15.2,0.25,1,8,0
43628,29.0,130000,0,4,1,35000,7.9,0.27,0,8,0
25406,28.0,120000,0,12,0,14500,13.16,0.12,1,9,0
6006,38.0,85000,0,5,5,8000,11.99,0.09,0,17,0
26399,38.0,85000,0,6,4,8000,7.51,0.09,0,14,0
19516,34.0,95000,0,3,3,8000,10.65,0.08,0,9,0
32517,25.0,130000,0,9,4,9000,10.99,0.07,0,3,0
20875,28.0,115000,3,5,4,7500,7.49,0.06,0,6,0
25291,29.0,110000,3,5,5,6000,12.73,0.05,1,5,0
42644,29.0,110000,0,11,1,6000,8.9,0.05,0,5,0
43503,29.0,110000,0,14,4,6000,6.17,0.05,0,8,0
25503,35.0,90000,0,0,5,4000,13.98,0.04,1,7,0
40149,35.0,90000,0,14,4,4000,11.49,0.04,0,8,0
2158,30.0,105000,0,12,3,4000,5.42,0.04,0,5,0
25562,26.0,120000,0,6,2,2500,13.92,0.02,1,4,0
26095,43.0,98000,2,18,4,15000,11.83,0.15,0,15,0
34975,28.0,120000,0,2,4,14400,13.49,0.13,1,7,0
50509,38.0,84000,0,7,2,6000,11.28,0.07,0,13,0
44481,27.0,120000,2,7,1,8400,12.18,0.07,0,10,0
51613,28.0,114000,0,12,4,6000,6.03,0.05,0,8,0
56293,46.0,90000,3,3,3,12000,11.49,0.13,0,16,0
51472,31.0,102996,0,5,3,6000,11.49,0.06,0,6,0
36859,38.0,83000,3,4,2,4000,16.29,0.05,0,17,0
13567,23.0,138000,0,4,3,5000,6.62,0.04,0,4,0
55329,23.0,138000,0,1,5,5000,7.88,0.04,0,4,0
9917,39.0,85000,0,1,3,12000,12.99,0.14,0,13,0
25446,39.0,85000,0,3,2,12000,10.37,0.14,0,13,0
39872,39.0,85000,0,14,3,12000,6.03,0.14,0,11,0
56708,25.0,125000,2,4,4,2500,10.74,0.02,0,3,0
8182,28.0,115000,0,12,4,7200,10.65,0.06,0,7,0
11704,22.0,150000,0,6,3,11200,7.29,0.07,0,4,0
56803,28.0,111996,3,2,3,3000,13.72,0.03,1,6,0
42806,37.0,94965,0,4,1,21850,6.99,0.23,0,11,0
22589,29.0,110000,3,2,5,5600,15.27,0.05,0,9,0
45221,39.0,91800,2,11,3,25000,14.74,0.23,1,16,0
55367,34.0,100000,0,4,5,16000,10.99,0.16,0,5,0
23743,28.0,125000,0,10,5,21000,11.99,0.17,0,9,0
7633,29.0,120000,2,13,1,20000,12.18,0.17,0,5,0
11785,29.0,120000,3,3,0,20000,7.14,0.17,0,6,0
15853,29.0,120000,0,4,0,20000,12.99,0.17,1,10,0
26175,29.0,120000,3,4,5,20000,12.42,0.17,0,6,0
30984,29.0,120000,0,3,4,20000,10.25,0.17,0,8,0
33626,29.0,120000,0,3,5,20000,13.8,0.17,0,6,0
57602,29.0,120000,2,2,1,20000,11.83,0.17,0,10,0
8180,24.0,145000,0,0,2,20000,11.36,0.14,0,3,0
14938,28.0,120000,0,4,1,14000,7.51,0.12,0,7,0
29122,28.0,120000,0,4,4,14000,12.18,0.11,0,5,0
37654,28.0,120000,0,12,4,14000,10.99,0.12,0,7,0
8931,26.0,130000,0,3,4,15000,12.18,0.12,0,2,0
10181,36.0,90000,3,3,1,8000,15.25,0.09,1,12,0
30404,36.0,90000,3,2,0,8000,14.27,0.09,1,15,0
13926,32.0,100000,0,3,4,6000,7.14,0.06,0,10,0
54290,32.0,100000,3,5,4,6000,13.49,0.06,0,9,0
1779,27.0,120000,0,2,0,8000,7.51,0.07,0,5,0
3498,27.0,120000,0,4,4,8000,10.99,0.07,0,6,0
6157,27.0,120000,3,4,4,8000,13.61,0.07,1,6,0
10508,27.0,120000,3,2,3,8000,13.72,0.07,0,8,0
16289,27.0,120000,2,4,4,8000,12.69,0.07,0,6,0
43159,27.0,120000,2,4,4,8000,12.87,0.07,0,10,0
50516,27.0,120000,0,0,5,8000,7.49,0.07,0,7,0
5080,22.0,150000,0,6,5,11000,6.62,0.07,0,3,0
15401,24.0,135000,0,8,1,8000,10.99,0.06,0,3,0
31395,23.0,140000,3,3,5,7000,7.9,0.05,0,2,0
53247,39.0,80000,3,6,4,2000,9.99,0.03,0,16,0
42372,26.0,120000,0,10,1,2000,15.23,0.02,1,4,0
10981,41.0,100000,3,3,4,10000,7.49,0.1,0,12,0
11514,41.0,100000,3,3,4,10000,10.74,0.1,0,12,0
58245,41.0,100000,0,17,5,10000,17.56,0.1,0,17,0
28803,26.0,126996,0,0,1,11000,8.59,0.09,0,2,0
12426,42.0,106000,0,5,5,24000,10.99,0.23,0,12,0
33897,24.0,141000,0,0,0,15000,5.42,0.11,0,4,0
11638,47.0,90000,0,8,1,15000,13.61,0.17,0,17,0
6408,31.0,115000,0,12,0,24000,11.49,0.21,0,10,0
12281,37.0,88800,2,10,4,10000,5.99,0.11,0,16,0
13893,26.0,131000,0,1,1,16000,9.63,0.13,0,2,0
31689,39.0,90000,0,13,1,21000,11.36,0.22,0,15,0
3367,37.0,90000,3,0,1,12000,11.71,0.13,0,13,0
19240,37.0,90000,0,9,2,12000,6.62,0.13,0,13,0
35177,37.0,90000,0,5,2,12000,13.43,0.13,0,12,0
47138,37.0,90000,3,15,4,12000,7.51,0.13,0,17,0
53999,35.0,94000,0,5,5,10000,17.19,0.11,1,9,0
45687,38.0,85000,3,1,1,7000,11.99,0.08,0,17,0
1640,23.0,150000,3,3,1,18000,10.99,0.12,0,3,0
33380,23.0,150000,0,0,1,18000,13.48,0.12,0,2,0
44074,23.0,150000,0,3,0,18000,12.73,0.12,0,4,0
47371,26.0,130000,0,4,2,14500,10.0,0.11,0,4,0
693,26.0,125000,3,7,3,8000,7.29,0.06,0,4,0
27049,26.0,125000,0,0,4,8000,7.51,0.06,0,2,0
20639,27.0,120000,0,0,1,7500,10.99,0.07,0,10,0
52121,27.0,120000,0,1,2,7500,10.36,0.06,0,5,0
14233,45.0,95000,0,13,0,16400,10.62,0.17,0,12,0
26332,42.0,95000,3,6,5,5000,8.9,0.05,0,17,0
34199,42.0,95000,0,1,3,5000,5.42,0.05,0,17,0
45278,37.0,89004,0,14,5,10000,7.51,0.11,0,13,0
42503,27.0,122000,3,3,4,10000,13.49,0.08,1,10,0
25541,27.0,125000,3,2,4,14000,7.49,0.11,0,5,0
20972,37.0,84996,0,6,4,2500,6.03,0.03,0,13,0
4288,23.0,145000,0,4,3,12000,10.59,0.08,0,4,0
35003,23.0,145000,0,7,1,12000,10.36,0.08,0,4,0
22863,49.0,86500,0,6,0,14800,9.88,0.18,0,17,0
35114,38.0,92000,0,6,4,20000,10.99,0.22,0,17,0
31396,28.0,122000,0,12,0,16000,12.73,0.13,0,5,0
26114,37.0,88000,3,18,4,8000,15.96,0.09,1,11,0
28504,24.0,143000,0,2,2,16800,11.99,0.12,0,3,0
10777,27.0,120000,0,0,0,7200,7.74,0.06,0,6,0
10875,27.0,120000,0,2,5,7200,9.99,0.06,0,9,0
27583,27.0,120000,0,0,5,7200,7.29,0.06,0,7,0
34875,36.0,88000,3,0,2,3600,14.26,0.04,0,14,0
12642,60.0,90000,3,0,3,7200,11.71,0.08,0,18,0
45956,33.0,109000,0,7,2,25000,10.25,0.24,0,7,0
42577,27.0,119000,3,9,0,5800,11.49,0.05,0,6,0
31340,44.0,90000,0,8,5,3500,7.49,0.04,0,11,0
25158,36.0,100000,0,15,3,25000,9.63,0.25,0,15,0
10138,30.0,120000,0,2,3,25000,10.36,0.21,0,5,0
14691,30.0,120000,0,2,1,25000,15.58,0.21,1,7,0
44155,30.0,120000,2,14,2,25000,14.96,0.21,1,8,0
56630,30.0,120000,0,15,5,25000,11.11,0.21,0,9,0
